,spx,dax,ftse,nikkei
,,,,
Date,,,,
2018-04-20,2670.139892578125,12540.5,7368.2001953125,22162.240234375
2018-04-23,2670.2900390625,12572.3896484375,7398.89990234375,22088.0390625
2018-04-24,2634.56005859375,12550.8203125,7425.39990234375,22278.119140625
2018-04-25,2639.39990234375,12422.2998046875,7379.2998046875,22215.3203125
2018-04-26,2666.93994140625,12500.4697265625,7421.39990234375,22319.609375
2018-04-27,2669.909912109375,12580.8701171875,7502.2001953125,22467.869140625
2018-04-30,2648.050048828125,12612.1103515625,7509.2998046875,22467.869140625
2018-05-01,2654.800048828125,12612.1103515625,7520.39990234375,22508.029296875
2018-05-02,2635.669921875,12802.25,7543.2001953125,22472.779296875
2018-05-03,2629.72998046875,12690.150390625,7502.7001953125,22472.779296875
2018-05-04,2663.419921875,12819.599609375,7567.10009765625,22472.779296875
2018-05-07,2672.6298828125,12948.1396484375,7567.10009765625,22467.16015625
2018-05-08,2671.919921875,12912.2099609375,7565.7998046875,22508.689453125
2018-05-09,2697.7900390625,12943.0595703125,7662.5,22408.880859375
2018-05-10,2723.070068359375,13022.8701171875,7701.0,22497.1796875
2018-05-11,2727.719970703125,13001.240234375,7724.60009765625,22758.48046875
2018-05-14,2730.1298828125,12977.7099609375,7711.0,22865.859375
2018-05-15,2711.449951171875,12970.0400390625,7723.0,22818.01953125
2018-05-16,2722.4599609375,12996.330078125,7734.2001953125,22717.23046875
2018-05-17,2720.1298828125,13114.6103515625,7788.0,22838.369140625
2018-05-18,2712.969970703125,13077.7197265625,7778.7998046875,22930.359375
2018-05-21,2733.010009765625,13077.7197265625,7859.2001953125,23002.369140625
2018-05-22,2724.43994140625,13169.919921875,7877.5,22960.33984375
2018-05-23,2733.2900390625,12976.83984375,7788.39990234375,22689.740234375
2018-05-24,2727.760009765625,12855.08984375,7716.7001953125,22437.009765625
2018-05-25,2721.330078125,12938.009765625,7730.2998046875,22450.7890625
2018-05-28,2721.330078125,12863.4599609375,7730.2998046875,22481.08984375
2018-05-29,2689.860107421875,12666.509765625,7632.60009765625,22358.4296875
2018-05-30,2724.010009765625,12783.759765625,7689.60009765625,22018.51953125
2018-05-31,2705.27001953125,12604.8896484375,7678.2001953125,22201.8203125
2018-06-01,2734.6201171875,12724.26953125,7701.7998046875,22171.349609375
2018-06-04,2746.8701171875,12770.75,7741.2998046875,22475.939453125
2018-06-05,2748.800048828125,12787.1298828125,7686.7998046875,22539.5390625
2018-06-06,2772.35009765625,12830.0703125,7712.39990234375,22625.73046875
2018-06-07,2770.3701171875,12811.0498046875,7704.39990234375,22823.259765625
2018-06-08,2779.030029296875,12766.5498046875,7681.10009765625,22694.5
2018-06-11,2782.0,12842.91015625,7737.39990234375,22804.0390625
2018-06-12,2786.85009765625,12842.2998046875,7703.7998046875,22878.349609375
2018-06-13,2775.6298828125,12890.580078125,7703.7001953125,22966.380859375
2018-06-14,2782.489990234375,13107.099609375,7765.7998046875,22738.609375
2018-06-15,2779.659912109375,13010.5498046875,7633.89990234375,22851.75
2018-06-18,2773.75,12834.1103515625,7631.2998046875,22680.330078125
2018-06-19,2762.590087890625,12677.9697265625,7603.89990234375,22278.48046875
2018-06-20,2767.320068359375,12695.16015625,7627.39990234375,22555.4296875
2018-06-21,2749.760009765625,12511.91015625,7556.39990234375,22693.0390625
2018-06-22,2754.8798828125,12579.7197265625,7682.2998046875,22516.830078125
2018-06-25,2717.070068359375,12270.330078125,7509.7998046875,22338.150390625
2018-06-26,2723.06005859375,12234.33984375,7537.89990234375,22342.0
2018-06-27,2699.6298828125,12348.6103515625,7621.7001953125,22271.76953125
2018-06-28,2716.31005859375,12177.23046875,7615.60009765625,22270.390625
2018-06-29,2718.3701171875,12306.0,7636.89990234375,22304.509765625
2018-07-02,2726.7099609375,12238.169921875,7547.89990234375,21811.9296875
2018-07-03,2713.219970703125,12349.1396484375,7593.2998046875,21785.5390625
2018-07-04,2713.219970703125,12317.6103515625,7573.10009765625,21717.0390625
2018-07-05,2736.610107421875,12464.2900390625,7603.2001953125,21546.990234375
2018-07-06,2759.820068359375,12496.169921875,7617.7001953125,21788.140625
2018-07-09,2784.169921875,12543.8896484375,7688.0,22052.1796875
2018-07-10,2793.840087890625,12609.849609375,7692.0,22196.890625
2018-07-11,2774.02001953125,12417.1298828125,7592.0,21932.2109375
2018-07-12,2798.2900390625,12492.9697265625,7651.2998046875,22187.9609375
2018-07-13,2801.31005859375,12540.73046875,7661.89990234375,22597.349609375
2018-07-16,2798.429931640625,12561.01953125,7600.5,22597.349609375
2018-07-17,2809.550048828125,12661.5400390625,7626.2998046875,22697.359375
2018-07-18,2815.6201171875,12765.9404296875,7676.2998046875,22794.189453125
2018-07-19,2804.489990234375,12686.2900390625,7684.0,22764.6796875
2018-07-20,2801.830078125,12561.419921875,7678.7998046875,22697.880859375
2018-07-23,2806.97998046875,12548.5703125,7655.7998046875,22396.990234375
2018-07-24,2820.39990234375,12689.3896484375,7709.10009765625,22510.48046875
2018-07-25,2846.070068359375,12579.330078125,7658.2998046875,22614.25
2018-07-26,2837.43994140625,12809.23046875,7663.2001953125,22586.869140625
2018-07-27,2818.820068359375,12860.400390625,7701.2998046875,22712.75
2018-07-30,2802.60009765625,12798.2001953125,7700.89990234375,22544.83984375
2018-07-31,2816.2900390625,12805.5,7748.7998046875,22553.720703125
2018-08-01,2813.360107421875,12737.0498046875,7652.89990234375,22746.69921875
2018-08-02,2827.219970703125,12546.330078125,7575.89990234375,22512.529296875
2018-08-03,2840.35009765625,12615.759765625,7659.10009765625,22525.1796875
2018-08-06,2850.39990234375,12598.2099609375,7663.7998046875,22507.3203125
2018-08-07,2858.449951171875,12648.1904296875,7718.5,22662.740234375
2018-08-08,2857.699951171875,12633.5400390625,7776.7001953125,22644.310546875
2018-08-09,2853.580078125,12676.1103515625,7741.7998046875,22598.390625
2018-08-10,2833.280029296875,12424.349609375,7667.0,22298.080078125
2018-08-13,2821.929931640625,12358.740234375,7642.5,21857.4296875
2018-08-14,2839.9599609375,12358.8701171875,7611.60009765625,22356.080078125
2018-08-15,2818.3701171875,12163.009765625,7497.89990234375,22204.220703125
2018-08-16,2840.68994140625,12237.169921875,7556.39990234375,22192.0390625
2018-08-17,2850.1298828125,12210.5498046875,7558.60009765625,22270.380859375
2018-08-20,2857.050048828125,12331.2998046875,7591.2998046875,22199.0
2018-08-21,2862.9599609375,12384.490234375,7565.7001953125,22219.73046875
2018-08-22,2861.820068359375,12385.7001953125,7574.2001953125,22362.55078125
2018-08-23,2856.97998046875,12365.580078125,7563.2001953125,22410.8203125
2018-08-24,2874.68994140625,12394.51953125,7577.5,22601.76953125
2018-08-27,2896.739990234375,12538.3095703125,7577.5,22799.640625
2018-08-28,2897.52001953125,12527.419921875,7617.2001953125,22813.470703125
2018-08-29,2914.0400390625,12561.6796875,7563.2001953125,22848.220703125
2018-08-30,2901.1298828125,12494.240234375,7516.0,22869.5
2018-08-31,2901.52001953125,12364.0595703125,7432.39990234375,22865.150390625
2018-09-03,2901.52001953125,12346.41015625,7504.60009765625,22707.380859375
2018-09-04,2896.719970703125,12210.2099609375,7457.89990234375,22696.900390625
2018-09-05,2888.60009765625,12040.4599609375,7383.2998046875,22580.830078125
2018-09-06,2878.050048828125,11955.25,7319.0,22487.939453125
2018-09-07,2871.679931640625,11959.6298828125,7277.7001953125,22307.060546875
2018-09-10,2877.1298828125,11986.33984375,7279.2998046875,22373.08984375
2018-09-11,2887.889892578125,11970.26953125,7273.5,22664.689453125
2018-09-12,2888.919921875,12032.2998046875,7313.39990234375,22604.609375
2018-09-13,2904.179931640625,12055.5498046875,7281.60009765625,22821.3203125
2018-09-14,2904.97998046875,12124.330078125,7304.0,23094.669921875
2018-09-17,2888.800048828125,12096.41015625,7302.10009765625,23094.669921875
2018-09-18,2904.31005859375,12157.669921875,7300.2001953125,23420.5390625
2018-09-19,2907.949951171875,12219.01953125,7331.10009765625,23672.51953125
2018-09-20,2930.75,12326.48046875,7367.2998046875,23674.9296875
2018-09-21,2929.669921875,12430.8798828125,7490.2001953125,23869.9296875
2018-09-24,2919.3701171875,12350.8203125,7458.39990234375,23869.9296875
2018-09-25,2915.56005859375,12374.66015625,7507.60009765625,23940.259765625
2018-09-26,2905.969970703125,12385.8896484375,7511.5,24033.7890625
2018-09-27,2914.0,12435.58984375,7545.39990234375,23796.740234375
2018-09-28,2913.97998046875,12246.73046875,7510.2001953125,24120.0390625
2018-10-01,2924.590087890625,12339.0302734375,7495.7001953125,24245.759765625
2018-10-02,2923.429931640625,12287.580078125,7474.60009765625,24270.619140625
2018-10-03,2925.510009765625,12287.580078125,7510.2998046875,24110.9609375
2018-10-04,2901.610107421875,12244.1396484375,7418.2998046875,23975.619140625
2018-10-05,2885.570068359375,12111.900390625,7318.5,23783.720703125
2018-10-08,2884.429931640625,11947.16015625,7233.2998046875,23783.720703125
2018-10-09,2880.340087890625,11977.2197265625,7237.60009765625,23469.390625
2018-10-10,2785.679931640625,11712.5,7145.7001953125,23506.0390625
2018-10-11,2728.3701171875,11539.349609375,7006.89990234375,22590.859375
2018-10-12,2767.1298828125,11523.8095703125,6995.89990234375,22694.66015625
2018-10-15,2750.7900390625,11614.16015625,7029.2001953125,22271.30078125
2018-10-16,2809.919921875,11776.5498046875,7059.39990234375,22549.240234375
2018-10-17,2809.2099609375,11715.0302734375,7054.60009765625,22841.119140625
2018-10-18,2768.780029296875,11589.2099609375,7027.0,22658.16015625
2018-10-19,2767.780029296875,11553.830078125,7049.7998046875,22532.080078125
2018-10-22,2755.8798828125,11524.33984375,7042.7998046875,22614.8203125
2018-10-23,2740.68994140625,11274.2802734375,6955.2001953125,22010.779296875
2018-10-24,2656.10009765625,11191.6298828125,6963.0,22091.1796875
2018-10-25,2705.570068359375,11307.1201171875,7004.10009765625,21268.73046875
2018-10-26,2658.68994140625,11200.6201171875,6939.60009765625,21184.599609375
2018-10-29,2641.25,11335.48046875,7026.2998046875,21149.80078125
2018-10-30,2682.6298828125,11287.3896484375,7035.89990234375,21457.2890625
2018-10-31,2711.739990234375,11447.509765625,7128.10009765625,21920.4609375
2018-11-01,2740.3701171875,11468.5400390625,7114.7001953125,21687.650390625
2018-11-02,2723.06005859375,11518.990234375,7094.10009765625,22243.66015625
2018-11-05,2738.31005859375,11494.9599609375,7103.7998046875,21898.990234375
2018-11-06,2755.449951171875,11484.33984375,7040.7001953125,22147.75
2018-11-07,2813.889892578125,11579.099609375,7117.2998046875,22085.80078125
2018-11-08,2806.830078125,11527.3203125,7140.7001953125,22486.919921875
2018-11-09,2781.010009765625,11529.16015625,7105.2998046875,22250.25
2018-11-12,2726.219970703125,11325.4404296875,7053.10009765625,22269.880859375
2018-11-13,2722.179931640625,11472.2197265625,7053.7998046875,21810.51953125
2018-11-14,2701.580078125,11412.5302734375,7033.7998046875,21846.48046875
2018-11-15,2730.199951171875,11353.669921875,7038.0,21803.619140625
2018-11-16,2736.27001953125,11341.0,7013.89990234375,21680.33984375
2018-11-19,2690.72998046875,11244.5400390625,7000.89990234375,21821.16015625
2018-11-20,2641.889892578125,11066.41015625,6947.89990234375,21583.119140625
2018-11-21,2649.929931640625,11244.169921875,7050.2001953125,21507.5390625
2018-11-22,2649.929931640625,11138.490234375,6960.2998046875,21646.55078125
2018-11-23,2632.56005859375,11192.6904296875,6952.89990234375,21646.55078125
2018-11-26,2673.449951171875,11354.7197265625,7036.0,21812.0
2018-11-27,2682.169921875,11309.1103515625,7016.89990234375,21952.400390625
2018-11-28,2743.7900390625,11298.8798828125,7004.5,22177.01953125
2018-11-29,2737.800048828125,11298.23046875,7039.0,22262.599609375
2018-11-30,2760.169921875,11257.240234375,6980.2001953125,22351.060546875
2018-12-03,2790.3701171875,11465.4599609375,7062.39990234375,22574.759765625
2018-12-04,2700.06005859375,11335.3203125,7022.7998046875,22036.05078125
2018-12-05,2700.06005859375,11200.240234375,6921.7998046875,21919.330078125
2018-12-06,2695.949951171875,10810.98046875,6704.10009765625,21501.619140625
2018-12-07,2633.080078125,10788.08984375,6778.10009765625,21678.6796875
2018-12-10,2637.719970703125,10622.0703125,6721.5,21219.5
2018-12-11,2636.780029296875,10780.509765625,6806.89990234375,21148.01953125
2018-12-12,2651.070068359375,10929.4296875,6880.2001953125,21602.75
2018-12-13,2650.5400390625,10924.7001953125,6877.5,21816.189453125
2018-12-14,2599.949951171875,10865.76953125,6845.2001953125,21374.830078125
2018-12-17,2545.93994140625,10772.2001953125,6773.2001953125,21506.880859375
2018-12-18,2546.159912109375,10740.8896484375,6701.60009765625,21115.44921875
2018-12-19,2506.9599609375,10766.2099609375,6765.89990234375,20987.919921875
2018-12-20,2467.419921875,10611.099609375,6711.89990234375,20392.580078125
2018-12-21,2416.6201171875,10633.8203125,6721.2001953125,20166.189453125
2018-12-24,2351.10009765625,10633.8203125,6686.0,20166.189453125
2018-12-25,2351.10009765625,10633.8203125,6686.0,19155.740234375
2018-12-26,2467.699951171875,10633.8203125,6686.0,19327.060546875
2018-12-27,2488.830078125,10381.509765625,6584.7001953125,20077.619140625
2018-12-28,2485.739990234375,10558.9599609375,6734.0,20014.76953125
2018-12-31,2506.85009765625,10558.9599609375,6728.10009765625,20014.76953125
2019-01-01,2506.85009765625,10558.9599609375,6728.10009765625,20014.76953125
2019-01-02,2510.030029296875,10580.1904296875,6734.2001953125,20014.76953125
2019-01-03,2447.889892578125,10416.66015625,6692.7001953125,20014.76953125
2019-01-04,2531.93994140625,10767.6904296875,6837.39990234375,19561.9609375
2019-01-07,2549.68994140625,10747.8095703125,6810.89990234375,20038.970703125
2019-01-08,2574.409912109375,10803.98046875,6861.60009765625,20204.0390625
2019-01-09,2584.9599609375,10893.3203125,6906.60009765625,20427.060546875
2019-01-10,2596.639892578125,10921.58984375,6942.89990234375,20163.80078125
2019-01-11,2596.260009765625,10887.4599609375,6918.2001953125,20359.69921875
2019-01-14,2582.610107421875,10855.91015625,6855.0,20359.69921875
2019-01-15,2610.300048828125,10891.7900390625,6895.0,20555.2890625
2019-01-16,2616.10009765625,10931.240234375,6862.7001953125,20442.75
2019-01-17,2635.9599609375,10918.6201171875,6834.89990234375,20402.26953125
2019-01-18,2670.7099609375,11205.5400390625,6968.2998046875,20666.0703125
2019-01-21,2670.7099609375,11136.2001953125,6970.60009765625,20719.330078125
2019-01-22,2632.89990234375,11090.1103515625,6901.39990234375,20622.91015625
2019-01-23,2638.699951171875,11071.5400390625,6842.89990234375,20593.720703125
2019-01-24,2642.330078125,11130.1796875,6819.0,20574.630859375
2019-01-25,2664.760009765625,11281.7900390625,6809.2001953125,20773.560546875
2019-01-28,2643.85009765625,11210.3095703125,6747.10009765625,20649.0
2019-01-29,2640.0,11218.830078125,6833.89990234375,20664.640625
2019-01-30,2681.050048828125,11181.66015625,6941.60009765625,20556.5390625
2019-01-31,2704.10009765625,11173.099609375,6968.89990234375,20773.490234375
2019-02-01,2706.530029296875,11180.66015625,7020.2001953125,20788.390625
2019-02-04,2724.8701171875,11176.580078125,7034.10009765625,20883.76953125
2019-02-05,2737.699951171875,11367.98046875,7177.39990234375,20844.44921875
2019-02-06,2731.610107421875,11324.7197265625,7173.10009765625,20874.060546875
2019-02-07,2706.050048828125,11022.01953125,7093.60009765625,20751.279296875
2019-02-08,2707.8798828125,10906.7802734375,7071.2001953125,20333.169921875
2019-02-11,2709.800048828125,11014.58984375,7129.10009765625,20333.169921875
2019-02-12,2744.72998046875,11126.080078125,7133.10009765625,20864.2109375
2019-02-13,2753.030029296875,11167.2197265625,7190.7998046875,21144.48046875
2019-02-14,2745.72998046875,11089.7900390625,7197.0,21139.7109375
2019-02-15,2775.60009765625,11299.7998046875,7236.7001953125,20900.630859375
2019-02-18,2775.60009765625,11299.2001953125,7219.5,21281.849609375
2019-02-19,2779.760009765625,11309.2099609375,7179.2001953125,21302.650390625
2019-02-20,2784.699951171875,11401.9697265625,7228.60009765625,21431.490234375
2019-02-21,2774.8798828125,11423.2802734375,7167.39990234375,21464.23046875
2019-02-22,2792.669921875,11457.7001953125,7178.60009765625,21425.509765625
2019-02-25,2796.110107421875,11505.3896484375,7183.7001953125,21528.23046875
2019-02-26,2793.89990234375,11540.7900390625,7151.10009765625,21449.390625
2019-02-27,2792.3798828125,11487.330078125,7107.2001953125,21556.509765625
2019-02-28,2784.489990234375,11515.6396484375,7074.7001953125,21385.16015625
2019-03-01,2803.68994140625,11601.6796875,7106.7001953125,21602.689453125
2019-03-04,2792.81005859375,11592.66015625,7134.39990234375,21822.0390625
2019-03-05,2789.64990234375,11620.740234375,7183.39990234375,21726.279296875
2019-03-06,2771.449951171875,11587.6298828125,7196.0,21596.810546875
2019-03-07,2748.929931640625,11517.7998046875,7157.60009765625,21456.009765625
2019-03-08,2743.070068359375,11457.83984375,7104.2998046875,21025.560546875
2019-03-11,2783.300048828125,11543.48046875,7130.60009765625,21125.08984375
2019-03-12,2791.52001953125,11524.169921875,7151.2001953125,21503.689453125
